Date,Open,High,Low,Close,Adj Close,Volume
2018-03-22,7257.549805,7303.189941,7164.379883,7166.680176,7166.680176,2370970000
2018-03-23,7170.680176,7194.310059,6992.669922,6992.669922,6992.669922,2455760000
2018-03-26,7125.200195,7225.830078,7022.339844,7220.540039,7220.540039,2341370000
2018-03-27,7255.470215,7255.540039,6963.680176,7008.810059,7008.810059,2347480000
2018-03-28,6978.299805,7036.089844,6901.069824,6949.229980,6949.229980,2551950000
2018-03-29,6984.660156,7120.459961,6935.779785,7063.450195,7063.450195,2593390000
2018-04-02,7016.169922,7044.709961,6805.959961,6870.120117,6870.120117,2402670000
2018-04-03,6924.350098,6963.709961,6835.229980,6941.279785,6941.279785,2330900000
2018-04-04,6811.770020,7059.290039,6811.770020,7042.109863,7042.109863,2261580000
2018-04-05,7099.250000,7112.379883,7036.620117,7076.549805,7076.549805,2153030000
2018-04-06,6999.569824,7066.640137,6877.759766,6915.109863,6915.109863,2359780000
2018-04-09,6971.450195,7074.950195,6944.959961,6950.339844,6950.339844,2089220000
2018-04-10,7060.990234,7117.979980,7014.879883,7094.299805,7094.299805,2252020000
2018-04-11,7055.000000,7128.540039,7055.000000,7069.029785,7069.029785,1882090000
2018-04-12,7112.020020,7166.000000,7105.089844,7140.250000,7140.250000,2027080000
2018-04-13,7179.620117,7183.620117,7078.140137,7106.649902,7106.649902,1768160000
2018-04-16,7153.870117,7178.509766,7115.850098,7156.279785,7156.279785,1800450000
2018-04-17,7215.120117,7298.589844,7206.549805,7281.100098,7281.100098,1935380000
2018-04-18,7292.379883,7319.580078,7259.899902,7295.240234,7295.240234,1908700000
2018-04-19,7258.609863,7277.450195,7215.169922,7238.060059,7238.060059,1982090000
2018-04-20,7220.640137,7222.990234,7123.490234,7146.129883,7146.129883,1935160000
2018-04-23,7173.990234,7195.720215,7094.430176,7128.600098,7128.600098,1744480000
2018-04-24,7160.770020,7171.669922,6961.520020,7007.350098,7007.350098,2154270000
2018-04-25,7009.990234,7030.740234,6926.970215,7003.740234,7003.740234,2055840000
2018-04-26,7080.490234,7143.939941,7055.660156,7118.680176,7118.680176,2141220000
2018-04-27,7195.520020,7197.149902,7083.950195,7119.799805,7119.799805,2050350000
2018-04-30,7133.950195,7169.799805,7065.410156,7066.270020,7066.270020,1998570000
2018-05-01,7053.649902,7133.270020,7036.180176,7130.700195,7130.700195,1932660000
2018-05-02,7138.450195,7169.459961,7094.720215,7100.899902,7100.899902,2157860000
2018-05-03,7065.029785,7112.589844,6991.140137,7088.149902,7088.149902,2355780000
2018-05-04,7065.669922,7228.259766,7057.890137,7209.620117,7209.620117,2040520000
2018-05-07,7241.819824,7291.740234,7235.759766,7265.209961,7265.209961,1950650000
2018-05-08,7255.339844,7278.810059,7224.700195,7266.899902,7266.899902,2070970000
2018-05-09,7281.529785,7344.799805,7259.049805,7339.910156,7339.910156,2250260000
2018-05-10,7355.899902,7414.149902,7353.629883,7404.970215,7404.970215,2250450000
2018-05-11,7393.970215,7417.669922,7372.259766,7402.879883,7402.879883,2085350000
2018-05-14,7429.450195,7458.419922,7401.890137,7411.319824,7411.319824,2085850000
2018-05-15,7361.299805,7363.520020,7320.970215,7351.629883,7351.629883,2120380000
2018-05-16,7356.220215,7413.319824,7356.160156,7398.299805,7398.299805,2103060000
2018-05-17,7379.580078,7425.390137,7350.459961,7382.470215,7382.470215,1958970000
2018-05-18,7364.339844,7381.160156,7343.970215,7354.339844,7354.339844,1982190000
2018-05-21,7406.339844,7431.830078,7368.209961,7394.040039,7394.040039,1997220000
2018-05-22,7420.850098,7432.529785,7370.330078,7378.459961,7378.459961,1927420000
2018-05-23,7335.029785,7426.779785,7334.620117,7425.959961,7425.959961,1997090000
2018-05-24,7421.990234,7435.379883,7357.500000,7424.430176,7424.430176,2035460000
2018-05-25,7422.200195,7452.850098,7415.580078,7433.850098,7433.850098,1771950000
2018-05-29,7398.509766,7435.129883,7354.290039,7396.589844,7396.589844,2095380000
2018-05-30,7428.410156,7473.810059,7423.669922,7462.450195,7462.450195,2058300000
2018-05-31,7455.580078,7492.419922,7431.410156,7442.120117,7442.120117,2533360000
2018-06-01,7487.660156,7557.379883,7487.229980,7554.330078,7554.330078,2212330000
2018-06-04,7570.080078,7607.169922,7561.200195,7606.459961,7606.459961,2152170000
2018-06-05,7621.359863,7644.479980,7602.379883,7637.859863,7637.859863,2063270000
2018-06-06,7652.799805,7691.649902,7622.310059,7689.240234,7689.240234,2198100000
2018-06-07,7697.410156,7697.410156,7597.660156,7635.069824,7635.069824,2339720000
2018-06-08,7607.740234,7653.580078,7595.140137,7645.509766,7645.509766,1949810000
2018-06-11,7647.240234,7677.290039,7642.870117,7659.930176,7659.930176,1959360000
2018-06-12,7673.870117,7708.250000,7669.529785,7703.790039,7703.790039,2019890000
2018-06-13,7713.899902,7748.959961,7686.649902,7695.700195,7695.700195,2197830000
2018-06-14,7723.529785,7768.600098,7723.529785,7761.040039,7761.040039,2193630000
2018-06-15,7725.029785,7755.720215,7704.339844,7746.379883,7746.379883,3049870000
2018-06-18,7692.959961,7749.359863,7676.830078,7747.029785,7747.029785,2102660000
2018-06-19,7658.470215,7727.410156,7635.729980,7725.589844,7725.589844,2283340000
2018-06-20,7764.149902,7806.600098,7755.479980,7781.509766,7781.509766,2316420000
2018-06-21,7800.299805,7803.450195,7699.200195,7712.950195,7712.950195,2349640000
2018-06-22,7739.689941,7739.709961,7679.120117,7692.819824,7692.819824,3956300000
2018-06-25,7631.120117,7639.729980,7477.729980,7532.009766,7532.009766,2423190000
2018-06-26,7553.740234,7597.490234,7527.000000,7561.629883,7561.629883,2068870000
2018-06-27,7586.330078,7610.669922,7444.169922,7445.080078,7445.080078,2319650000
2018-06-28,7438.109863,7526.069824,7419.560059,7503.680176,7503.680176,2208870000
2018-06-29,7544.129883,7573.589844,7502.950195,7510.299805,7510.299805,2208820000
2018-07-02,7451.899902,7568.100098,7443.100098,7567.689941,7567.689941,1777880000
2018-07-03,7593.629883,7594.330078,7498.500000,7502.669922,7502.669922,1171420000
2018-07-05,7550.660156,7589.189941,7511.430176,7586.430176,7586.430176,1754690000
2018-07-06,7595.930176,7695.810059,7588.649902,7688.390137,7688.390137,1718600000
2018-07-09,7731.740234,7757.279785,7702.060059,7756.200195,7756.200195,1844440000
2018-07-10,7770.629883,7777.479980,7731.979980,7759.200195,7759.200195,1735230000
2018-07-11,7698.509766,7748.160156,7696.580078,7716.609863,7716.609863,1768480000
2018-07-12,7752.709961,7825.669922,7746.759766,7823.919922,7823.919922,1930830000
2018-07-13,7827.620117,7843.520020,7803.339844,7825.979980,7825.979980,1727500000
2018-07-16,7831.740234,7838.819824,7791.979980,7805.720215,7805.720215,1739360000
2018-07-17,7751.970215,7867.149902,7749.609863,7855.120117,7855.120117,1752210000
2018-07-18,7859.430176,7863.770020,7822.830078,7854.439941,7854.439941,1881110000
2018-07-19,7829.799805,7849.850098,7811.149902,7825.299805,7825.299805,1886300000
2018-07-20,7843.080078,7860.250000,7815.859863,7820.200195,7820.200195,1796530000
2018-07-23,7806.930176,7846.759766,7776.549805,7841.870117,7841.870117,1668270000
2018-07-24,7914.350098,7928.790039,7814.330078,7840.770020,7840.770020,2021890000
2018-07-25,7839.089844,7933.310059,7838.759766,7932.240234,7932.240234,1943820000
2018-07-26,7848.040039,7881.299805,7834.080078,7852.180176,7852.180176,2289370000
2018-07-27,7889.750000,7889.750000,7698.959961,7737.419922,7737.419922,2193410000
2018-07-30,7735.270020,7740.259766,7604.240234,7630.000000,7630.000000,2154140000
2018-07-31,7654.589844,7709.490234,7614.839844,7671.790039,7671.790039,2208610000
2018-08-01,7701.819824,7732.680176,7670.709961,7707.290039,7707.290039,2228950000
2018-08-02,7659.520020,7808.850098,7659.520020,7802.689941,7802.689941,2115490000
2018-08-03,7819.229980,7824.060059,7783.299805,7812.009766,7812.009766,2035870000
2018-08-06,7809.540039,7859.680176,7801.879883,7859.680176,7859.680176,2245300000
2018-08-07,7878.620117,7898.200195,7868.649902,7883.660156,7883.660156,2206400000
2018-08-08,7880.000000,7901.689941,7864.459961,7888.330078,7888.330078,2098100000
2018-08-09,7886.520020,7923.350098,7881.060059,7891.779785,7891.779785,2048170000
2018-08-10,7834.709961,7866.189941,7818.370117,7839.109863,7839.109863,2107530000
2018-08-13,7848.000000,7888.660156,7814.270020,7819.709961,7819.709961,1934100000
2018-08-14,7847.879883,7878.229980,7815.500000,7870.890137,7870.890137,1938840000
2018-08-15,7810.020020,7832.660156,7732.689941,7774.120117,7774.120117,2294100000
2018-08-16,7826.950195,7849.669922,7795.740234,7806.520020,7806.520020,1991410000
2018-08-17,7786.640137,7830.779785,7752.680176,7816.330078,7816.330078,1850770000
2018-08-20,7834.370117,7837.140137,7787.899902,7821.009766,7821.009766,1709500000
2018-08-21,7840.089844,7897.680176,7836.790039,7859.169922,7859.169922,1788860000
2018-08-22,7844.040039,7897.629883,7840.839844,7889.100098,7889.100098,1669240000
2018-08-23,7886.470215,7926.319824,7866.529785,7878.459961,7878.459961,1888600000
2018-08-24,7907.810059,7949.709961,7907.100098,7945.979980,7945.979980,1892990000
2018-08-27,7989.640137,8024.939941,7976.600098,8017.899902,8017.899902,2333790000
2018-08-28,8039.009766,8046.310059,8009.589844,8030.040039,8030.040039,1980270000
2018-08-29,8044.339844,8113.560059,8042.100098,8109.689941,8109.689941,1909880000
2018-08-30,8094.200195,8133.299805,8069.569824,8088.359863,8088.359863,2022720000
2018-08-31,8079.310059,8119.819824,8079.310059,8109.540039,8109.540039,1906900000
2018-09-04,8087.950195,8104.069824,8042.140137,8091.250000,8091.250000,2238710000
2018-09-05,8073.529785,8077.839844,7962.350098,7995.169922,7995.169922,2602810000
2018-09-06,7998.270020,8001.970215,7885.490234,7922.729980,7922.729980,2375380000
2018-09-07,7878.790039,7962.529785,7873.930176,7902.540039,7902.540039,2158930000
2018-09-10,7939.569824,7945.029785,7890.390137,7924.160156,7924.160156,2055430000
2018-09-11,7894.870117,7986.319824,7880.919922,7972.470215,7972.470215,2345080000
2018-09-12,7958.870117,7965.390137,7884.049805,7954.229980,7954.229980,2372320000
2018-09-13,7999.930176,8037.509766,7989.850098,8013.709961,8013.709961,2332930000
2018-09-14,8026.160156,8040.830078,7979.779785,8010.040039,8010.040039,2069380000
2018-09-17,7992.209961,8002.779785,7890.069824,7895.790039,7895.790039,2303600000
2018-09-18,7903.569824,7986.100098,7901.009766,7956.109863,7956.109863,2328260000
2018-09-19,7962.549805,7976.120117,7917.729980,7950.040039,7950.040039,2167720000
2018-09-20,7993.529785,8039.060059,7986.410156,8028.229980,8028.229980,2306580000
2018-09-21,8041.689941,8057.259766,7979.669922,7986.959961,7986.959961,3729890000
2018-09-24,7939.379883,7997.899902,7912.470215,7993.250000,7993.250000,2433260000
2018-09-25,8001.589844,8014.120117,7979.290039,8007.470215,8007.470215,2328660000
2018-09-26,8011.680176,8067.029785,7982.759766,7990.370117,7990.370117,2342370000
2018-09-27,8021.220215,8071.560059,8017.910156,8041.970215,8041.970215,2073930000
2018-09-28,8024.500000,8065.060059,8015.870117,8046.350098,8046.350098,2342120000
2018-10-01,8091.500000,8107.379883,8019.770020,8037.299805,8037.299805,2299520000
2018-10-02,8024.470215,8054.149902,7983.990234,7999.549805,7999.549805,2416800000
2018-10-03,8034.649902,8053.930176,8012.029785,8025.089844,8025.089844,3095630000
2018-10-04,7993.330078,7997.169922,7833.160156,7879.509766,7879.509766,3302690000
2018-10-05,7874.759766,7902.669922,7715.970215,7788.450195,7788.450195,2699370000
2018-10-08,7747.100098,7797.319824,7654.839844,7735.950195,7735.950195,2259300000
2018-10-09,7728.509766,7799.750000,7718.950195,7738.020020,7738.020020,2466440000
2018-10-10,7694.080078,7701.200195,7420.560059,7422.049805,7422.049805,3111680000
2018-10-11,7388.069824,7493.209961,7274.040039,7329.060059,7329.060059,3154520000
2018-10-12,7507.839844,7516.689941,7368.330078,7496.890137,7496.890137,2674210000
2018-10-15,7473.330078,7500.930176,7400.069824,7430.740234,7430.740234,2167000000
2018-10-16,7501.779785,7658.140137,7493.439941,7645.490234,7645.490234,2639760000
2018-10-17,7669.259766,7670.490234,7563.089844,7642.700195,7642.700195,2385070000
2018-10-18,7616.470215,7616.859863,7452.459961,7485.140137,7485.140137,2567980000
2018-10-19,7530.160156,7582.890137,7428.299805,7449.029785,7449.029785,2547790000
2018-10-22,7486.740234,7520.540039,7424.740234,7468.629883,7468.629883,2301010000
2018-10-23,7328.549805,7472.580078,7260.129883,7437.540039,7437.540039,2752010000
2018-10-24,7423.209961,7435.689941,7099.000000,7108.399902,7108.399902,2959560000
2018-10-25,7197.490234,7364.819824,7178.540039,7318.339844,7318.339844,2788090000
2018-10-26,7125.180176,7283.319824,7057.000000,7167.209961,7167.209961,2971530000
2018-10-29,7272.419922,7295.609863,6922.830078,7050.290039,7050.290039,2711900000
2018-10-30,7017.870117,7166.839844,7001.479980,7161.649902,7161.649902,2699220000
2018-10-31,7276.620117,7368.490234,7270.629883,7305.899902,7305.899902,2918880000
2018-11-01,7327.819824,7435.879883,7286.500000,7434.060059,7434.060059,2728760000
2018-11-02,7424.020020,7466.529785,7298.680176,7356.990234,7356.990234,2899670000
2018-11-05,7344.080078,7349.229980,7255.879883,7328.850098,7328.850098,2186310000
2018-11-06,7326.069824,7400.640137,7320.890137,7375.959961,7375.959961,2300920000
2018-11-07,7446.089844,7572.930176,7435.870117,7570.750000,7570.750000,2687410000
2018-11-08,7544.169922,7566.930176,7499.709961,7530.879883,7530.879883,2475160000
2018-11-09,7468.509766,7474.339844,7349.479980,7406.899902,7406.899902,2426750000
2018-11-12,7364.049805,7371.089844,7193.770020,7200.870117,7200.870117,2305340000
2018-11-13,7230.689941,7319.120117,7182.859863,7200.870117,7200.870117,2361240000
2018-11-14,7265.390137,7285.569824,7101.169922,7136.390137,7136.390137,2566210000
2018-11-15,7112.830078,7274.259766,7072.359863,7259.029785,7259.029785,2523500000
2018-11-16,7193.600098,7274.859863,7171.700195,7247.870117,7247.870117,2466980000
2018-11-19,7217.240234,7224.120117,7011.399902,7028.479980,7028.479980,2381430000
2018-11-20,6867.430176,6994.750000,6830.759766,6908.819824,6908.819824,2672250000
2018-11-21,6985.509766,7029.930176,6951.620117,6972.250000,6972.250000,1867840000
2018-11-23,6919.520020,6987.890137,6919.160156,6938.979980,6938.979980,958950000
2018-11-26,7026.500000,7083.930176,7003.120117,7081.850098,7081.850098,2036910000
2018-11-27,7041.229980,7105.140137,7014.359863,7082.700195,7082.700195,2076790000
2018-11-28,7135.080078,7292.709961,7090.979980,7291.589844,7291.589844,2413120000
2018-11-29,7267.370117,7319.959961,7217.689941,7273.080078,7273.080078,2018190000
2018-11-30,7279.299805,7332.790039,7255.680176,7330.540039,7330.540039,2547970000
2018-12-03,7486.129883,7486.509766,7392.220215,7441.509766,7441.509766,2643150000
2018-12-04,7407.950195,7421.109863,7150.109863,7158.430176,7158.430176,2655720000
2018-12-06,7017.049805,7189.520020,6984.339844,7188.259766,7188.259766,2857650000
2018-12-07,7163.490234,7205.370117,6945.270020,6969.250000,6969.250000,2504680000
2018-12-10,6959.629883,7047.620117,6878.990234,7020.520020,7020.520020,2380270000
2018-12-11,7121.660156,7129.830078,6983.009766,7031.830078,7031.830078,2286810000
2018-12-12,7127.000000,7197.290039,7096.560059,7098.310059,7098.310059,2427080000
2018-12-13,7135.279785,7154.640137,7034.819824,7070.330078,7070.330078,2162210000
2018-12-14,6986.370117,7027.169922,6898.990234,6910.660156,6910.660156,2218330000
2018-12-17,6886.459961,6931.810059,6710.009766,6753.729980,6753.729980,2697400000
2018-12-18,6809.819824,6847.270020,6733.709961,6783.910156,6783.910156,2623270000
2018-12-19,6777.589844,6868.859863,6586.500000,6636.830078,6636.830078,2919140000
2018-12-20,6607.759766,6666.200195,6447.910156,6528.410156,6528.410156,3282440000
2018-12-21,6573.490234,6586.680176,6304.629883,6332.990234,6332.990234,4571670000
2018-12-24,6278.490234,6355.180176,6190.169922,6192.919922,6192.919922,1647440000
2018-12-26,6257.859863,6555.529785,6214.339844,6554.359863,6554.359863,2572890000
2018-12-27,6457.189941,6583.009766,6336.970215,6579.490234,6579.490234,2449110000
2018-12-28,6616.790039,6684.180176,6529.220215,6584.520020,6584.520020,2216250000
2018-12-31,6649.520020,6659.959961,6570.060059,6635.279785,6635.279785,2109320000
2019-01-02,6506.910156,6693.709961,6506.879883,6665.939941,6665.939941,2261800000
2019-01-03,6584.770020,6600.209961,6457.129883,6463.500000,6463.500000,2631550000
2019-01-04,6567.140137,6760.689941,6554.240234,6738.859863,6738.859863,2596150000
2019-01-07,6757.529785,6855.600098,6741.399902,6823.470215,6823.470215,2523450000
2019-01-08,6893.439941,6909.580078,6795.859863,6897.000000,6897.000000,2407340000
2019-01-09,6923.060059,6985.220215,6899.560059,6957.080078,6957.080078,2434500000
2019-01-10,6908.649902,6991.370117,6877.080078,6986.069824,6986.069824,2190110000
2019-01-11,6947.459961,6975.649902,6933.600098,6971.479980,6971.479980,2074310000
2019-01-14,6908.029785,6936.220215,6887.479980,6905.919922,6905.919922,1960780000
2019-01-15,6931.390137,7025.850098,6928.120117,7023.830078,7023.830078,2066090000
2019-01-16,7033.750000,7079.629883,7028.120117,7034.689941,7034.689941,2163730000
2019-01-17,7010.129883,7113.950195,7003.620117,7084.459961,7084.459961,2149280000
2019-01-18,7134.100098,7185.379883,7096.620117,7157.229980,7157.229980,2459920000
2019-01-22,7109.569824,7110.160156,6979.810059,7020.359863,7020.359863,2397660000
2019-01-23,7061.649902,7084.850098,6953.229980,7025.770020,7025.770020,2288090000
2019-01-24,7042.250000,7078.959961,7029.950195,7073.459961,7073.459961,2419110000
2019-01-25,7128.180176,7174.560059,7111.089844,7164.859863,7164.859863,2446550000
2019-01-28,7075.009766,7086.299805,7034.250000,7085.680176,7085.680176,2448790000
2019-01-29,7087.490234,7092.290039,7011.470215,7028.290039,7028.290039,2106370000
2019-01-30,7094.790039,7201.310059,7065.569824,7183.080078,7183.080078,2569410000
2019-01-31,7208.169922,7303.120117,7205.950195,7281.740234,7281.740234,2947490000
2019-02-01,7256.370117,7299.939941,7243.410156,7263.870117,7263.870117,2398800000
2019-02-04,7266.279785,7348.229980,7261.069824,7347.540039,7347.540039,2106030000
2019-02-05,7356.339844,7408.680176,7355.359863,7402.080078,7402.080078,2284960000
2019-02-06,7400.439941,7410.770020,7346.720215,7375.279785,7375.279785,2179400000
2019-02-07,7316.500000,7336.740234,7235.049805,7288.350098,7288.350098,2310700000
2019-02-08,7232.299805,7299.439941,7225.140137,7298.200195,7298.200195,2102520000
2019-02-11,7327.370117,7343.560059,7290.029785,7307.899902,7307.899902,1908490000
2019-02-12,7358.850098,7419.430176,7349.799805,7414.620117,7414.620117,2140130000
2019-02-13,7437.459961,7461.660156,7413.839844,7420.379883,7420.379883,2103840000
2019-02-14,7390.250000,7454.419922,7375.709961,7426.950195,7426.950195,2117500000
2019-02-15,7468.569824,7477.279785,7440.259766,7472.410156,7472.410156,2263640000
2019-02-19,7450.750000,7507.790039,7450.270020,7486.770020,7486.770020,2124140000
2019-02-20,7490.310059,7513.700195,7455.250000,7489.069824,7489.069824,2202670000
2019-02-21,7475.410156,7485.750000,7430.890137,7459.709961,7459.709961,2144680000
2019-02-22,7481.629883,7527.540039,7479.009766,7527.540039,7527.540039,2428560000
2019-02-25,7585.299805,7602.689941,7551.609863,7554.459961,7554.459961,2399410000
2019-02-26,7535.290039,7573.220215,7524.310059,7549.299805,7549.299805,2305760000
2019-02-27,7526.419922,7562.290039,7485.390137,7554.509766,7554.509766,2430790000
2019-02-28,7533.310059,7561.899902,7516.479980,7532.529785,7532.529785,2676790000
2019-03-01,7587.450195,7603.040039,7540.750000,7595.350098,7595.350098,2490920000
